ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
295,177,6473,851905,3,en,7
295,177,6420,851869,3,en,7
295,177,6505,851914,3,en,7
295,177,5846,851729,3,en,7
295,177,6486,851907,3,en,7
295,177,6296,851828,3,en,7
295,177,6339,851873,3,en,7
295,177,5674,851686,3,en,7
295,177,6407,851864,3,en,7
295,177,6501,851913,3,en,7
295,177,5659,851705,3,en,7
295,177,6134,851791,3,en,7
295,177,6221,851812,3,en,7
295,177,5943,851751,3,en,7
295,177,5989,851761,3,en,7
295,177,5970,851777,3,en,7
295,177,6543,851923,3,en,7
295,177,6187,851825,3,en,7
295,177,6461,851903,3,en,7
295,177,5883,851740,3,en,7
295,177,5719,851722,3,en,7
295,177,5673,851712,3,en,7
295,177,6270,851823,3,en,7
295,177,6514,851916,3,en,7
295,177,6018,851767,3,en,7
295,177,6318,851832,3,en,7
295,177,6493,851909,3,en,7
295,177,5750,851704,3,en,7
295,177,5851,851732,3,en,7
295,177,6190,851806,3,en,7
295,177,6207,851809,3,en,7
295,177,6445,851899,3,en,7
295,177,6409,851891,3,en,7
295,177,5683,851714,3,en,7
295,177,6257,851843,3,en,7
295,177,6376,851884,3,en,7
295,177,5639,851700,3,en,7
295,177,6145,851795,3,en,7
295,177,6144,851793,3,en,7
295,177,6527,851920,3,en,7
295,177,6313,851863,3,en,7
295,177,5820,851746,3,en,7
295,177,6042,851773,3,en,7
295,177,6186,851805,3,en,7
295,177,6255,851819,3,en,7
295,177,6337,851849,3,en,7
295,177,6348,851877,3,en,7
295,177,6497,851911,3,en,7
295,177,6331,851870,3,en,7
295,177,6323,851839,3,en,7
295,177,5624,851695,3,en,7
295,177,6310,851830,3,en,7
295,177,6412,851865,3,en,7
295,177,5671,851733,3,en,7
295,177,6305,851829,3,en,7
295,177,6223,851813,3,en,7
295,177,6596,851939,3,en,7
295,177,6395,851889,3,en,7
295,177,6336,851845,3,en,7
295,177,6361,851853,3,en,7
295,177,6115,851788,3,en,7
295,177,5627,851698,3,en,7
295,177,6419,851866,3,en,7
295,177,6402,851861,3,en,7
295,177,6370,851854,3,en,7
295,177,5877,851739,3,en,7
295,177,5930,851748,3,en,7
295,177,6534,851921,3,en,7
295,177,5904,851744,3,en,7
295,177,6199,851827,3,en,7
295,177,6360,851881,3,en,7
295,177,6553,851925,3,en,7
295,177,6574,851930,3,en,7
295,177,6098,851786,3,en,7
295,177,6425,851894,3,en,7
295,177,6193,851807,3,en,7
295,177,6613,851944,3,en,7
295,177,5968,851775,3,en,7
295,177,6463,851902,3,en,7
295,177,6263,851821,3,en,7
295,177,6395,851888,3,en,7
295,177,6314,851831,3,en,7
295,177,5812,851723,3,en,7
295,177,6349,851852,3,en,7
295,177,6140,851794,3,en,7
295,177,5739,851701,3,en,7
295,177,5768,851735,3,en,7
295,177,6239,851816,3,en,7
295,177,6610,851943,3,en,7
295,177,5746,851703,3,en,7
295,177,5727,851726,3,en,7
338,177,2972,803059,98,en,4
338,177,3207,803161,98,en,4
338,177,2918,803005,98,en,4
338,177,3128,803148,98,en,4
338,177,3143,803093,98,en,4
338,177,3217,803113,98,en,4
338,177,2958,803023,98,en,4
338,177,3145,803146,98,en,4
338,177,2872,803036,98,en,4
338,177,3024,803044,98,en,4
338,177,3237,803096,98,en,4
338,177,2996,803032,98,en,4
338,177,3071,803077,98,en,4
338,177,2984,803029,98,en,4
338,177,2991,803031,98,en,4
338,177,3226,803117,98,en,4
338,177,3161,803102,98,en,4
338,177,2915,803018,98,en,4
338,177,3001,803042,98,en,4
338,177,3215,803164,98,en,4
338,177,2999,803037,98,en,4
338,177,3195,803165,98,en,4
338,177,3149,803072,98,en,4
338,177,3165,803155,98,en,4
338,177,2953,803056,98,en,4
338,177,3077,803078,98,en,4
338,177,3055,803051,98,en,4
338,177,3140,803092,98,en,4
338,177,2883,802991,98,en,4
338,177,3009,803039,98,en,4
338,177,2952,803021,98,en,4
338,177,3202,803162,98,en,4
338,177,2878,802989,98,en,4
338,177,3199,803160,98,en,4
338,177,3180,803105,98,en,4
338,177,2921,803002,98,en,4
338,177,2917,803004,98,en,4
338,177,3182,803106,98,en,4
338,177,3026,803046,98,en,4
338,177,3155,803152,98,en,4
338,177,2893,802993,98,en,4
338,177,3006,803066,98,en,4
338,177,3220,803115,98,en,4
338,177,3221,803168,98,en,4
338,177,3224,803167,98,en,4
338,177,3092,803083,98,en,4
338,177,2959,803054,98,en,4
338,177,3015,803043,98,en,4
338,177,3205,803163,98,en,4
338,177,2951,803022,98,en,4
338,177,2910,803016,98,en,4
338,177,2960,803017,98,en,4
338,177,3054,803050,98,en,4
338,177,3063,803076,98,en,4
338,177,3033,803068,98,en,4
338,177,3228,803118,98,en,4
338,177,3210,803089,98,en,4
338,177,2947,803020,98,en,4
338,177,3074,803079,98,en,4
338,177,3111,803088,98,en,4
338,177,2913,803003,98,en,4
338,177,3175,803156,98,en,4
338,177,2990,803065,98,en,4
338,177,3216,803166,98,en,4
338,177,2884,803012,98,en,4
338,177,3223,803116,98,en,4
338,177,3105,803084,98,en,4
338,177,3002,803041,98,en,4
338,177,3073,803075,98,en,4
338,177,3197,803109,98,en,4
338,177,3036,803048,98,en,4
338,177,2912,803015,98,en,4
338,177,2917,802999,98,en,4
338,177,3017,803040,98,en,4
338,177,3082,803081,98,en,4
338,177,3159,803101,98,en,4
338,177,3004,803038,98,en,4
338,177,3108,803087,98,en,4
338,177,3038,803070,98,en,4
338,177,3125,803090,98,en,4
338,177,3192,803159,98,en,4
338,177,2993,803062,98,en,4
338,177,2974,803027,98,en,4
338,177,3191,803107,98,en,4
338,177,2886,803009,98,en,4
338,177,3060,803074,98,en,4
338,177,3081,803080,98,en,4
338,177,2889,802992,98,en,4
338,177,2925,803000,98,en,4
338,177,2990,803060,98,en,4
338,177,3175,803104,98,en,4
338,177,2902,802998,98,en,4
338,177,3102,803085,98,en,4
338,177,2883,802994,98,en,4
338,177,3152,803073,98,en,4
338,177,2879,803035,98,en,4
338,177,2973,803025,98,en,4
338,177,2962,803024,98,en,4
338,177,2895,802996,98,en,4
338,177,3204,803111,98,en,4
338,177,2877,802990,98,en,4
338,177,3196,803110,98,en,4
338,177,2967,803026,98,en,4
338,177,3214,803114,98,en,4
338,177,3167,803153,98,en,4
338,177,3132,803091,98,en,4
338,177,3187,803158,98,en,4
338,177,3148,803071,98,en,4
338,177,2938,803019,98,en,4
338,177,3078,803058,98,en,4
338,177,3143,803150,98,en,4
338,177,2873,802988,98,en,4
338,177,3169,803100,98,en,4
338,177,2876,802987,98,en,4
338,177,3114,803086,98,en,4
338,177,2880,803034,98,en,4
338,177,3138,803149,98,en,4
338,177,3031,803047,98,en,4
338,177,3156,803099,98,en,4
338,177,3042,803069,98,en,4
338,177,2988,803063,98,en,4
338,177,2887,803011,98,en,4
338,177,3019,803067,98,en,4
338,177,2874,802995,98,en,4
338,177,2890,803007,98,en,4
338,177,3126,803147,98,en,4
338,177,2916,803001,98,en,4
338,177,2995,803030,98,en,4
338,177,3189,803108,98,en,4
338,177,2896,803014,98,en,4
338,177,2901,802986,98,en,4
338,177,3045,803049,98,en,4
338,177,3175,803125,98,en,4
338,177,2902,803010,98,en,4
338,177,2955,803053,98,en,4
338,177,2948,803055,98,en,4
338,177,2876,803013,98,en,4
